"dataset_code","time","geo","value","unit","obs_status","method"
"gdp",2007-01-01,"PT",175416.821884516,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2007-01-01,"RO",105139.831741216,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2007-01-01,"RS",32486.1057899779,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2007-01-01,"SE",314643.513854895,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2007-01-01,"SI",36254.9109434748,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2007-01-01,"SK",59220.3590471103,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2007-01-01,"TR",465257.50133223,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2007-01-01,"UK",1738080.06101986,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2007-01-01,"XK",3118.33741391079,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2007-01-01,"LI",4812.42098113484,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"AL",8662.23344996754,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"AT",278317.664374125,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"BA",12679.328994877,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"BE",336877.376040233,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"BG",37417.7868331651,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"CH",402241.976540482,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"CY",18675.5734542103,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"CZ",149587.333503062,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"DE",2371501.91590675,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"DK",223080.71822681,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"EA",8877699.76072172,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"EA19",8948052.78823877,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"EE",12588.035357139,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"EL",237532.85567196,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"ES",1069323.33857465,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"EU27_2020",10230951.6203373,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"EU28",11884808.702454,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"FI",178054.177457937,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"FR",1936427.88958592,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"HR",45413.1165281539,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"HU",94638.5198347381,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"IE",169519.484246333,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"IS",9419.19643798503,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"IT",1577259.30441914,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"LT",24353.5807252188,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"LU",36845.2246189076,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"LV",16740.8029471028,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"ME",2993.91313646773,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"MK",6185.77790263125,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"MT",6259.65562978954,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"NL",607510.201148191,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"NO",278251.152288846,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"PL",308439.079581015,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"PT",175416.821884516,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"RO",115176.37668542,"CP_MEUR","E","Backcast ETS(A,A,N)"
"gdp",2008-01-01,"RS",32486.1057899779,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"SE",314643.513854895,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"SI",36254.9109434748,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"SK",61897.9061825367,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"TR",465257.50133223,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2008-01-01,"UK",1738080.06101986,"CP_MEUR","E","Backcast ETS(M,N,N)"
"gdp",2008-01-01,"XK",3436.70410702894,"CP_MEUR","E","Backcast ETS(M,A,N)"
"gdp",2008-01-01,"LI",4812.42098113484,"CP_MEUR","E","Backcast ETS(A,N,N)"
"gdp",2009-01-01,"AL",8662.2,"CP_MEUR","A","A"
"gdp",2009-01-01,"AT",288044,"CP_MEUR","A","A"
"gdp",2009-01-01,"BA",12679.3,"CP_MEUR","A","A"
"gdp",2009-01-01,"BE",346472.8,"CP_MEUR","A","A"
"gdp",2009-01-01,"BG",37417.7,"CP_MEUR","A","A"
"gdp",2009-01-01,"CH",402236.6,"CP_MEUR","A","A"
"gdp",2009-01-01,"CY",18675.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"CZ",149586.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"DE",2445730,"CP_MEUR","A","A"
"gdp",2009-01-01,"DK",231278,"CP_MEUR","A","A"
"gdp",2009-01-01,"EA",9212374.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"EA19",9272325.4,"CP_MEUR","A","A"
"gdp",2009-01-01,"EE",14131.9,"CP_MEUR","A","A"
"gdp",2009-01-01,"EL",237534.2,"CP_MEUR","A","A"
"gdp",2009-01-01,"ES",1069323,"CP_MEUR","A","A"
"gdp",2009-01-01,"EU27_2020",10587550.8,"CP_MEUR","A","A"
"gdp",2009-01-01,"EU28",12325617.3,"CP_MEUR","A","A"
"gdp",2009-01-01,"FI",181747,"CP_MEUR","A","A"
"gdp",2009-01-01,"FR",1936422,"CP_MEUR","A","A"
"gdp",2009-01-01,"HR",45413.1,"CP_MEUR","A","A"
"gdp",2009-01-01,"HU",94638,"CP_MEUR","A","A"
"gdp",2009-01-01,"IE",169519.7,"CP_MEUR","A","A"
"gdp",2009-01-01,"IS",9419.1,"CP_MEUR","A","A"
"gdp",2009-01-01,"IT",1577255.9,"CP_MEUR","A","A"
"gdp",2009-01-01,"LT",26897,"CP_MEUR","A","A"
"gdp",2009-01-01,"LU",39050.7,"CP_MEUR","A","A"
"gdp",2009-01-01,"LV",18922,"CP_MEUR","A","A"
"gdp",2009-01-01,"ME",2993.9,"CP_MEUR","A","A"
"gdp",2009-01-01,"MK",6766.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"MT",6259.6,"CP_MEUR","A","A"
"gdp",2009-01-01,"NL",624842,"CP_MEUR","A","A"
"gdp",2009-01-01,"NO",278246.6,"CP_MEUR","A","A"
"gdp",2009-01-01,"PL",317040.6,"CP_MEUR","A","A"
"gdp",2009-01-01,"PT",175416.4,"CP_MEUR","A","A"
"gdp",2009-01-01,"RO",125213.9,"CP_MEUR","A","A"
"gdp",2009-01-01,"RS",32486.2,"CP_MEUR","A","A"
"gdp",2009-01-01,"SE",314637.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"SI",36254.9,"CP_MEUR","A","A"
"gdp",2009-01-01,"SK",64095.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"TR",465245.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"UK",1738066.5,"CP_MEUR","A","A"
"gdp",2009-01-01,"XK",3610.4,"CP_MEUR","A","A"
"gdp",2009-01-01,"LI",NA,"CP_MEUR","O","O"
"gdp",2010-01-01,"AL",8996.6,"CP_MEUR","A","A"
"gdp",2010-01-01,"AT",295896.6,"CP_MEUR","A","A"
"gdp",2010-01-01,"BA",12968.9,"CP_MEUR","A","A"
"gdp",2010-01-01,"BE",363140.1,"CP_MEUR","A","A"
"gdp",2010-01-01,"BG",38284.9,"CP_MEUR","A","A"
"gdp",2010-01-01,"CH",455933.7,"CP_MEUR","A","A"
"gdp",2010-01-01,"CY",19410,"CP_MEUR","A","A"
"gdp",2010-01-01,"CZ",157920.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"DE",2564400,"CP_MEUR","A","A"
"gdp",2010-01-01,"DK",243165.4,"CP_MEUR","A","A"
"gdp",2010-01-01,"EA",9472471.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"EA19",9533184.3,"CP_MEUR","A","A"
"gdp",2010-01-01,"EE",14741.1,"CP_MEUR","A","A"
"gdp",2010-01-01,"EL",224124,"CP_MEUR","A","A"
"gdp",2010-01-01,"ES",1072709,"CP_MEUR","A","A"
"gdp",2010-01-01,"EU27_2020",10980305.7,"CP_MEUR","A","A"
"gdp",2010-01-01,"EU28",12852481.1,"CP_MEUR","A","A"
"gdp",2010-01-01,"FI",188143,"CP_MEUR","A","A"
"gdp",2010-01-01,"FR",1995289,"CP_MEUR","A","A"
"gdp",2010-01-01,"HR",45578,"CP_MEUR","A","A"
"gdp",2010-01-01,"HU",99813.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"IE",167363.1,"CP_MEUR","A","A"
"gdp",2010-01-01,"IS",10383.4,"CP_MEUR","A","A"
"gdp",2010-01-01,"IT",1611279.4,"CP_MEUR","A","A"
"gdp",2010-01-01,"LT",28033.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"LU",42402.7,"CP_MEUR","A","A"
"gdp",2010-01-01,"LV",17937.5,"CP_MEUR","A","A"
"gdp",2010-01-01,"ME",3125.1,"CP_MEUR","A","A"
"gdp",2010-01-01,"MK",7108.3,"CP_MEUR","A","A"
"gdp",2010-01-01,"MT",6815.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"NL",639187,"CP_MEUR","A","A"
"gdp",2010-01-01,"NO",323760.9,"CP_MEUR","A","A"
"gdp",2010-01-01,"PL",362190.9,"CP_MEUR","A","A"
"gdp",2010-01-01,"PT",179610.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"RO",125472.3,"CP_MEUR","A","A"
"gdp",2010-01-01,"RS",31545.8,"CP_MEUR","A","A"
"gdp",2010-01-01,"SE",374695.2,"CP_MEUR","A","A"
"gdp",2010-01-01,"SI",36363.9,"CP_MEUR","A","A"
"gdp",2010-01-01,"SK",68492.1,"CP_MEUR","A","A"
"gdp",2010-01-01,"TR",584855.7,"CP_MEUR","A","A"
"gdp",2010-01-01,"UK",1872175.5,"CP_MEUR","A","A"
"gdp",2010-01-01,"XK",4031,"CP_MEUR","A","A"
"gdp",2010-01-01,"LI",NA,"CP_MEUR","O","O"
"gdp",2011-01-01,"AL",9268.3,"CP_MEUR","A","A"
"gdp",2011-01-01,"AT",310128.7,"CP_MEUR","A","A"
"gdp",2011-01-01,"BA",13411.8,"CP_MEUR","A","A"
"gdp",2011-01-01,"BE",375967.8,"CP_MEUR","A","A"
"gdp",2011-01-01,"BG",41478.9,"CP_MEUR","A","A"
"gdp",2011-01-01,"CH",520201.4,"CP_MEUR","A","A"
"gdp",2011-01-01,"CY",19803,"CP_MEUR","A","A"
"gdp",2011-01-01,"CZ",165202.2,"CP_MEUR","A","A"
"gdp",2011-01-01,"DE",2693560,"CP_MEUR","A","A"
"gdp",2011-01-01,"DK",247879.9,"CP_MEUR","A","A"
"gdp",2011-01-01,"EA",9746253,"CP_MEUR","A","A"
"gdp",2011-01-01,"EA19",9797236.2,"CP_MEUR","A","A"
"gdp",2011-01-01,"EE",16677.3,"CP_MEUR","A","A"
"gdp",2011-01-01,"EL",203308.2,"CP_MEUR","A","A"
"gdp",2011-01-01,"ES",1063763,"CP_MEUR","A","A"
"gdp",2011-01-01,"EU27_2020",11323915.7,"CP_MEUR","A","A"
"gdp",2011-01-01,"EU28",13236785,"CP_MEUR","A","A"
"gdp",2011-01-01,"FI",197998,"CP_MEUR","A","A"
"gdp",2011-01-01,"FR",2058369,"CP_MEUR","A","A"
"gdp",2011-01-01,"HR",45378.6,"CP_MEUR","A","A"
"gdp",2011-01-01,"HU",102193.5,"CP_MEUR","A","A"
"gdp",2011-01-01,"IE",171683.4,"CP_MEUR","A","A"
"gdp",2011-01-01,"IS",10934.3,"CP_MEUR","A","A"
"gdp",2011-01-01,"IT",1648755.8,"CP_MEUR","A","A"
"gdp",2011-01-01,"LT",31317.2,"CP_MEUR","A","A"
"gdp",2011-01-01,"LU",44323.5,"CP_MEUR","A","A"
"gdp",2011-01-01,"LV",19666,"CP_MEUR","A","A"
"gdp",2011-01-01,"ME",3264.8,"CP_MEUR","A","A"
"gdp",2011-01-01,"MK",7544.2,"CP_MEUR","A","A"
"gdp",2011-01-01,"MT",6924.6,"CP_MEUR","A","A"
"gdp",2011-01-01,"NL",650359,"CP_MEUR","A","A"
"gdp",2011-01-01,"NO",358339.5,"CP_MEUR","A","A"
"gdp",2011-01-01,"PL",379860,"CP_MEUR","A","A"
"gdp",2011-01-01,"PT",176096.2,"CP_MEUR","A","A"
"gdp",2011-01-01,"RO",131841.6,"CP_MEUR","A","A"
"gdp",2011-01-01,"RS",35431.7,"CP_MEUR","A","A"
"gdp",2011-01-01,"SE",412844.7,"CP_MEUR","A","A"
"gdp",2011-01-01,"SI",37058.6,"CP_MEUR","A","A"
"gdp",2011-01-01,"SK",71477.1,"CP_MEUR","A","A"
"gdp",2011-01-01,"TR",600961.4,"CP_MEUR","A","A"
"gdp",2011-01-01,"UK",1912869.3,"CP_MEUR","A","A"
"gdp",2011-01-01,"XK",4555.9,"CP_MEUR","A","A"
"gdp",2011-01-01,"LI",NA,"CP_MEUR","O","O"
"gdp",2012-01-01,"AL",9585.8,"CP_MEUR","A","A"
"gdp",2012-01-01,"AT",318653,"CP_MEUR","A","A"
"gdp",2012-01-01,"BA",13407.5,"CP_MEUR","A","A"
"gdp",2012-01-01,"BE",386174.7,"CP_MEUR","A","A"
"gdp",2012-01-01,"BG",42256.8,"CP_MEUR","A","A"
"gdp",2012-01-01,"CH",538439,"CP_MEUR","A","A"
"gdp",2012-01-01,"CY",19440.8,"CP_MEUR","A","A"
"gdp",2012-01-01,"CZ",162587.5,"CP_MEUR","A","A"
"gdp",2012-01-01,"DE",2745310,"CP_MEUR","A","A"
"gdp",2012-01-01,"DK",254578,"CP_MEUR","A","A"
"gdp",2012-01-01,"EA",9781453.7,"CP_MEUR","A","A"
"gdp",2012-01-01,"EA19",9836961.4,"CP_MEUR","A","A"
"gdp",2012-01-01,"EE",17916.7,"CP_MEUR","A","A"
"gdp",2012-01-01,"EL",188380.6,"CP_MEUR","A","A"
"gdp",2012-01-01,"ES",1031099,"CP_MEUR","A","A"
"gdp",2012-01-01,"EU27_2020",11391843.7,"CP_MEUR","A","A"
"gdp",2012-01-01,"EU28",13502872.6,"CP_MEUR","A","A"
"gdp",2012-01-01,"FI",201037,"CP_MEUR","A","A"
"gdp",2012-01-01,"FR",2088804,"CP_MEUR","A","A"
"gdp",2012-01-01,"HR",44483.6,"CP_MEUR","A","A"
"gdp",2012-01-01,"HU",100281.2,"CP_MEUR","A","A"
"gdp",2012-01-01,"IE",175512.8,"CP_MEUR","A","A"
"gdp",2012-01-01,"IS",11479.9,"CP_MEUR","A","A"
"gdp",2012-01-01,"IT",1624358.7,"CP_MEUR","A","A"
"gdp",2012-01-01,"LT",33410.2,"CP_MEUR","A","A"
"gdp",2012-01-01,"LU",46526.2,"CP_MEUR","A","A"
"gdp",2012-01-01,"LV",22097.5,"CP_MEUR","A","A"
"gdp",2012-01-01,"ME",3181.5,"CP_MEUR","A","A"
"gdp",2012-01-01,"MK",7584.8,"CP_MEUR","A","A"
"gdp",2012-01-01,"MT",7364.5,"CP_MEUR","A","A"
"gdp",2012-01-01,"NL",652966,"CP_MEUR","A","A"
"gdp",2012-01-01,"NO",396523.5,"CP_MEUR","A","A"
"gdp",2012-01-01,"PL",387947,"CP_MEUR","A","A"
"gdp",2012-01-01,"PT",168295.6,"CP_MEUR","A","A"
"gdp",2012-01-01,"RO",132711.2,"CP_MEUR","A","A"
"gdp",2012-01-01,"RS",33679.3,"CP_MEUR","A","A"
"gdp",2012-01-01,"SE",430037.1,"CP_MEUR","A","A"
"gdp",2012-01-01,"SI",36253.3,"CP_MEUR","A","A"
"gdp",2012-01-01,"SK",73360.8,"CP_MEUR","A","A"
"gdp",2012-01-01,"TR",683587.3,"CP_MEUR","A","A"
"gdp",2012-01-01,"UK",2111028.9,"CP_MEUR","A","A"
"gdp",2012-01-01,"XK",4797.3,"CP_MEUR","A","A"
"gdp",2012-01-01,"LI",NA,"CP_MEUR","O","O"
"gdp",2013-01-01,"AL",9625.4,"CP_MEUR","A","A"
"gdp",2013-01-01,"AT",323910.2,"CP_MEUR","A","A"
"gdp",2013-01-01,"BA",13691.8,"CP_MEUR","A","A"
"gdp",2013-01-01,"BE",392880,"CP_MEUR","A","A"
"gdp",2013-01-01,"BG",42050.2,"CP_MEUR","A","A"
"gdp",2013-01-01,"CH",536632.9,"CP_MEUR","A","A"
"gdp",2013-01-01,"CY",17995,"CP_MEUR","A","A"
"gdp",2013-01-01,"CZ",159461.5,"CP_MEUR","A","A"
"gdp",2013-01-01,"DE",2811350,"CP_MEUR","A","A"
"gdp",2013-01-01,"DK",258742.7,"CP_MEUR","A","A"
"gdp",2013-01-01,"EA",9877616.6,"CP_MEUR","A","A"
"gdp",2013-01-01,"EA19",9935447.4,"CP_MEUR","A","A"
"gdp",2013-01-01,"EE",18910.8,"CP_MEUR","A","A"
"gdp",2013-01-01,"EL",179884.4,"CP_MEUR","A","A"
"gdp",2013-01-01,"ES",1020348,"CP_MEUR","A","A"
"gdp",2013-01-01,"EU27_2020",11520159.1,"CP_MEUR","A","A"
"gdp",2013-01-01,"EU28",13616497.1,"CP_MEUR","A","A"
"gdp",2013-01-01,"FI",204321,"CP_MEUR","A","A"
"gdp",2013-01-01,"FR",2117189,"CP_MEUR","A","A"
"gdp",2013-01-01,"HR",44329.4,"CP_MEUR","A","A"
"gdp",2013-01-01,"HU",102276.1,"CP_MEUR","A","A"
"gdp",2013-01-01,"IE",179411.2,"CP_MEUR","A","A"
"gdp",2013-01-01,"IS",12132.9,"CP_MEUR","A","A"
"gdp",2013-01-01,"IT",1612751.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"LT",35039.5,"CP_MEUR","A","A"
"gdp",2013-01-01,"LU",49094.5,"CP_MEUR","A","A"
"gdp",2013-01-01,"LV",22791.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"ME",3362.5,"CP_MEUR","A","A"
"gdp",2013-01-01,"MK",8149.6,"CP_MEUR","A","A"
"gdp",2013-01-01,"MT",7944.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"NL",660463,"CP_MEUR","A","A"
"gdp",2013-01-01,"NO",393408.7,"CP_MEUR","A","A"
"gdp",2013-01-01,"PL",392310.7,"CP_MEUR","A","A"
"gdp",2013-01-01,"PT",170492.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"RO",143690.4,"CP_MEUR","A","A"
"gdp",2013-01-01,"RS",36426.7,"CP_MEUR","A","A"
"gdp",2013-01-01,"SE",441850.7,"CP_MEUR","A","A"
"gdp",2013-01-01,"SI",36454.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"SK",74217.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"TR",719726.6,"CP_MEUR","A","A"
"gdp",2013-01-01,"UK",2096338,"CP_MEUR","A","A"
"gdp",2013-01-01,"XK",5071.3,"CP_MEUR","A","A"
"gdp",2013-01-01,"LI",4812.4,"CP_MEUR","A","A"
"gdp",2014-01-01,"AL",9968.6,"CP_MEUR","A","A"
"gdp",2014-01-01,"AT",333146.1,"CP_MEUR","A","A"
"gdp",2014-01-01,"BA",13988.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"BE",403003.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"BG",43026,"CP_MEUR","A","A"
"gdp",2014-01-01,"CH",553942.2,"CP_MEUR","A","A"
"gdp",2014-01-01,"CY",17430.2,"CP_MEUR","A","A"
"gdp",2014-01-01,"CZ",157821.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"DE",2927430,"CP_MEUR","A","A"
"gdp",2014-01-01,"DK",265757,"CP_MEUR","A","A"
"gdp",2014-01-01,"EA",10131962,"CP_MEUR","A","A"
"gdp",2014-01-01,"EA19",10168543.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"EE",20048.2,"CP_MEUR","A","A"
"gdp",2014-01-01,"EL",177236,"CP_MEUR","A","A"
"gdp",2014-01-01,"ES",1032158,"CP_MEUR","A","A"
"gdp",2014-01-01,"EU27_2020",11783874.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"EU28",14094954.5,"CP_MEUR","A","A"
"gdp",2014-01-01,"FI",206897,"CP_MEUR","A","A"
"gdp",2014-01-01,"FR",2149765,"CP_MEUR","A","A"
"gdp",2014-01-01,"HR",43918.6,"CP_MEUR","A","A"
"gdp",2014-01-01,"HU",106297.8,"CP_MEUR","A","A"
"gdp",2014-01-01,"IE",194933.8,"CP_MEUR","A","A"
"gdp",2014-01-01,"IS",13472.6,"CP_MEUR","A","A"
"gdp",2014-01-01,"IT",1627405.6,"CP_MEUR","A","A"
"gdp",2014-01-01,"LT",36581.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"LU",51791.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"LV",23625.8,"CP_MEUR","A","A"
"gdp",2014-01-01,"ME",3457.9,"CP_MEUR","A","A"
"gdp",2014-01-01,"MK",8562,"CP_MEUR","A","A"
"gdp",2014-01-01,"MT",8751.1,"CP_MEUR","A","A"
"gdp",2014-01-01,"NL",671560,"CP_MEUR","A","A"
"gdp",2014-01-01,"NO",375947.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"PL",408967.8,"CP_MEUR","A","A"
"gdp",2014-01-01,"PT",173053.7,"CP_MEUR","A","A"
"gdp",2014-01-01,"RO",150708.6,"CP_MEUR","A","A"
"gdp",2014-01-01,"RS",35467.5,"CP_MEUR","A","A"
"gdp",2014-01-01,"SE",438833.9,"CP_MEUR","A","A"
"gdp",2014-01-01,"SI",37634.3,"CP_MEUR","A","A"
"gdp",2014-01-01,"SK",76092.7,"CP_MEUR","A","A"
"gdp",2014-01-01,"TR",707000.8,"CP_MEUR","A","A"
"gdp",2014-01-01,"UK",2311080.2,"CP_MEUR","A","A"
"gdp",2014-01-01,"XK",5325.1,"CP_MEUR","A","A"
"gdp",2014-01-01,"LI",5021.7,"CP_MEUR","A","A"
"gdp",2015-01-01,"AL",10264.1,"CP_MEUR","A","A"
"gdp",2015-01-01,"AT",344269.2,"CP_MEUR","A","A"
"gdp",2015-01-01,"BA",14617.4,"CP_MEUR","A","A"
"gdp",2015-01-01,"BE",416701.4,"CP_MEUR","A","A"
"gdp",2015-01-01,"BG",45812.3,"CP_MEUR","A","A"
"gdp",2015-01-01,"CH",632770.5,"CP_MEUR","A","A"
"gdp",2015-01-01,"CY",17884,"CP_MEUR","A","A"
"gdp",2015-01-01,"CZ",169558.2,"CP_MEUR","A","A"
"gdp",2015-01-01,"DE",3026180,"CP_MEUR","A","A"
"gdp",2015-01-01,"DK",273017.6,"CP_MEUR","A","A"
"gdp",2015-01-01,"EA",10522115.6,"CP_MEUR","A","A"
"gdp",2015-01-01,"EA19",10522115.6,"CP_MEUR","A","A"
"gdp",2015-01-01,"EE",20631.4,"CP_MEUR","A","A"
"gdp",2015-01-01,"EL",176368.9,"CP_MEUR","A","A"
"gdp",2015-01-01,"ES",1077590,"CP_MEUR","A","A"
"gdp",2015-01-01,"EU27_2020",12214623.9,"CP_MEUR","A","A"
